Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2025-02-09,7,Sunday,February,75,Tram,M5,Airport BER,Leopoldplatz,0.417
2024-01-12,6,Friday,January,568,Metro,U7,Ostkreuz,Zoologischer Garten,0.947
2024-12-11,20,Wednesday,December,38,Bus,M29,Alexanderplatz,Hackescher Markt,0.475
2024-10-22,10,Tuesday,October,362,Train,S7,Potsdamer Platz,Friedrichstraße,0.362
2025-10-10,11,Friday,October,42,Bus,X9,Ostkreuz,Zoologischer Garten,0.7
2025-11-23,18,Sunday,November,390,Metro,U2,Airport BER,Friedrichstraße,0.65
2025-09-13,13,Saturday,September,214,Train,S7,Berlin Hauptbahnhof,Alexanderplatz,0.214
2024-04-09,19,Tuesday,April,60,Bus,M29,Warschauer Straße,Hackescher Markt,0.75
2025-07-18,7,Friday,July,73,Bus,M29,Berlin Hauptbahnhof,Airport BER,0.912
2025-06-14,10,Saturday,June,206,Metro,U1,Friedrichstraße,Alexanderplatz,0.343
2024-11-01,12,Friday,November,118,Tram,M1,Leopoldplatz,Airport BER,0.656
2024-12-09,9,Monday,December,137,Tram,M1,Airport BER,Friedrichstraße,0.761
2025-08-23,10,Saturday,August,71,Tram,M1,Zoologischer Garten,Potsdamer Platz,0.394
2024-03-18,18,Monday,March,171,Tram,M5,Potsdamer Platz,Berlin Hauptbahnhof,0.95
2024-04-29,16,Monday,April,895,Train,S41,Südkreuz,Airport BER,0.895
2025-08-10,16,Sunday,August,20,Bus,100,Zoologischer Garten,Leopoldplatz,0.4
2024-01-13,22,Saturday,January,225,Train,S7,Zoologischer Garten,Warschauer Straße,0.225
2024-02-13,13,Tuesday,February,22,Bus,100,Südkreuz,Ostkreuz,0.44
2024-12-20,19,Friday,December,80,Bus,M29,Ostkreuz,Warschauer Straße,1.0
2023-12-26,10,Tuesday,December,45,Bus,M29,Warschauer Straße,Potsdamer Platz,0.562
2024-03-20,23,Wednesday,March,286,Metro,U8,Hackescher Markt,Alexanderplatz,0.477
2025-12-05,5,Friday,December,457,Train,S41,Zoologischer Garten,Alexanderplatz,0.457
2025-03-14,15,Friday,March,547,Train,S7,Südkreuz,Potsdamer Platz,0.547
2024-08-31,18,Saturday,August,282,Metro,U7,Ostkreuz,Berlin Hauptbahnhof,0.47
2023-12-24,21,Sunday,December,388,Train,S5,Ostkreuz,Alexanderplatz,0.388
2024-03-19,20,Tuesday,March,502,Train,S41,Berlin Hauptbahnhof,Warschauer Straße,0.502
2024-08-24,15,Saturday,August,266,Metro,U8,Potsdamer Platz,Zoologischer Garten,0.443
2024-04-02,20,Tuesday,April,79,Tram,M1,Hackescher Markt,Warschauer Straße,0.439
2024-05-30,16,Thursday,May,451,Metro,U2,Alexanderplatz,Leopoldplatz,0.752
2025-04-05,5,Saturday,April,60,Tram,M5,Alexanderplatz,Ostkreuz,0.333
2024-03-16,7,Saturday,March,545,Train,S5,Zoologischer Garten,Berlin Hauptbahnhof,0.545
2023-12-24,21,Sunday,December,89,Tram,M5,Leopoldplatz,Airport BER,0.494
2024-10-30,21,Wednesday,October,589,Train,S41,Berlin Hauptbahnhof,Potsdamer Platz,0.589
2024-11-02,21,Saturday,November,8,Bus,M29,Leopoldplatz,Zoologischer Garten,0.1
2025-09-06,16,Saturday,September,414,Metro,U7,Alexanderplatz,Airport BER,0.69
2024-01-08,10,Monday,January,378,Metro,U7,Zoologischer Garten,Airport BER,0.63
2025-10-31,7,Friday,October,1000,Train,S5,Warschauer Straße,Kottbusser Tor,1.0
2024-08-17,22,Saturday,August,419,Train,S41,Alexanderplatz,Berlin Hauptbahnhof,0.419
2025-07-22,20,Tuesday,July,432,Metro,U1,Alexanderplatz,Hackescher Markt,0.72
2024-12-27,10,Friday,December,539,Train,S41,Zoologischer Garten,Warschauer Straße,0.539
2024-05-09,21,Thursday,May,343,Metro,U2,Airport BER,Zoologischer Garten,0.572
2024-12-29,6,Sunday,December,288,Metro,U2,Ostkreuz,Potsdamer Platz,0.48
2024-12-04,11,Wednesday,December,285,Metro,U8,Airport BER,Südkreuz,0.475
2024-09-06,9,Friday,September,55,Bus,M29,Ostkreuz,Hackescher Markt,0.688
2024-06-28,6,Friday,June,592,Metro,U2,Airport BER,Leopoldplatz,0.987
2024-10-27,10,Sunday,October,201,Metro,U7,Hackescher Markt,Airport BER,0.335
2025-02-08,11,Saturday,February,87,Tram,M5,Alexanderplatz,Warschauer Straße,0.483
2024-10-08,14,Tuesday,October,77,Tram,M1,Leopoldplatz,Hackescher Markt,0.428
2023-12-24,18,Sunday,December,29,Bus,100,Potsdamer Platz,Friedrichstraße,0.58
2025-09-27,8,Saturday,September,503,Train,S41,Hackescher Markt,Leopoldplatz,0.503
2025-11-20,7,Thursday,November,154,Tram,M1,Alexanderplatz,Zoologischer Garten,0.856
2025-09-13,15,Saturday,September,70,Tram,M5,Warschauer Straße,Zoologischer Garten,0.389
2025-01-09,20,Thursday,January,431,Metro,U1,Airport BER,Friedrichstraße,0.718
2024-09-04,23,Wednesday,September,433,Train,S41,Hackescher Markt,Airport BER,0.433
2024-09-20,13,Friday,September,35,Bus,X9,Hackescher Markt,Airport BER,0.583
2025-11-14,13,Friday,November,340,Metro,U7,Airport BER,Ostkreuz,0.567
2024-04-26,17,Friday,April,965,Train,S7,Südkreuz,Kottbusser Tor,0.965
2025-04-30,5,Wednesday,April,98,Tram,M1,Airport BER,Kottbusser Tor,0.544
2025-10-06,23,Monday,October,524,Train,S7,Friedrichstraße,Hackescher Markt,0.524
2024-06-25,10,Tuesday,June,81,Tram,M1,Zoologischer Garten,Leopoldplatz,0.45
2024-12-05,5,Thursday,December,588,Train,S5,Leopoldplatz,Südkreuz,0.588
2025-02-25,6,Tuesday,February,885,Train,S7,Friedrichstraße,Hackescher Markt,0.885
2025-10-23,22,Thursday,October,373,Metro,U8,Airport BER,Berlin Hauptbahnhof,0.622
2025-10-22,19,Wednesday,October,1000,Train,S5,Berlin Hauptbahnhof,Airport BER,1.0
2024-12-15,17,Sunday,December,421,Train,S5,Leopoldplatz,Zoologischer Garten,0.421
2024-07-06,17,Saturday,July,103,Tram,M1,Zoologischer Garten,Kottbusser Tor,0.572
2024-12-11,23,Wednesday,December,411,Metro,U8,Hackescher Markt,Berlin Hauptbahnhof,0.685
2024-10-18,11,Friday,October,505,Train,S5,Airport BER,Hackescher Markt,0.505
2024-08-03,10,Saturday,August,10,Bus,100,Ostkreuz,Potsdamer Platz,0.2
2024-05-16,12,Thursday,May,326,Metro,U1,Zoologischer Garten,Kottbusser Tor,0.543
2024-06-24,9,Monday,June,872,Train,S41,Alexanderplatz,Zoologischer Garten,0.872
2025-01-11,8,Saturday,January,336,Metro,U2,Warschauer Straße,Friedrichstraße,0.56
2025-11-01,9,Saturday,November,325,Metro,U1,Südkreuz,Ostkreuz,0.542
2024-01-14,5,Sunday,January,235,Metro,U8,Potsdamer Platz,Südkreuz,0.392
2025-04-21,15,Monday,April,486,Train,S5,Hackescher Markt,Südkreuz,0.486
2024-01-19,18,Friday,January,893,Train,S5,Zoologischer Garten,Airport BER,0.893
2025-01-18,16,Saturday,January,116,Tram,M1,Leopoldplatz,Airport BER,0.644
2025-01-31,16,Friday,January,569,Metro,U7,Airport BER,Friedrichstraße,0.948
2024-02-24,9,Saturday,February,490,Train,S5,Ostkreuz,Leopoldplatz,0.49
2024-12-10,8,Tuesday,December,47,Bus,100,Zoologischer Garten,Airport BER,0.94
2024-08-03,15,Saturday,August,280,Metro,U8,Airport BER,Ostkreuz,0.467
2025-04-05,23,Saturday,April,20,Bus,100,Airport BER,Leopoldplatz,0.4
2023-12-24,21,Sunday,December,112,Metro,U7,Ostkreuz,Alexanderplatz,0.187
2025-05-09,13,Friday,May,36,Bus,X9,Zoologischer Garten,Kottbusser Tor,0.6
2025-08-19,13,Tuesday,August,319,Metro,U1,Ostkreuz,Zoologischer Garten,0.532
2024-12-05,20,Thursday,December,37,Bus,M29,Zoologischer Garten,Warschauer Straße,0.462
2025-02-21,18,Friday,February,180,Tram,M5,Berlin Hauptbahnhof,Alexanderplatz,1.0
2024-08-03,21,Saturday,August,268,Train,S41,Kottbusser Tor,Südkreuz,0.268
2025-03-28,23,Friday,March,480,Train,S5,Airport BER,Potsdamer Platz,0.48
2024-04-09,6,Tuesday,April,145,Tram,M5,Leopoldplatz,Airport BER,0.806
2024-05-12,7,Sunday,May,42,Bus,M29,Berlin Hauptbahnhof,Potsdamer Platz,0.525
2025-05-07,17,Wednesday,May,591,Metro,U2,Airport BER,Friedrichstraße,0.985
2025-07-13,15,Sunday,July,263,Metro,U1,Potsdamer Platz,Kottbusser Tor,0.438
2024-01-24,6,Wednesday,January,50,Bus,100,Südkreuz,Potsdamer Platz,1.0
2024-09-08,17,Sunday,September,454,Train,S41,Friedrichstraße,Warschauer Straße,0.454
2025-05-20,17,Tuesday,May,80,Bus,M29,Friedrichstraße,Ostkreuz,1.0
2025-05-14,12,Wednesday,May,361,Metro,U2,Warschauer Straße,Kottbusser Tor,0.602
2024-05-07,5,Tuesday,May,27,Bus,100,Warschauer Straße,Potsdamer Platz,0.54
2025-10-18,14,Saturday,October,25,Bus,100,Kottbusser Tor,Zoologischer Garten,0.5
2024-11-27,6,Wednesday,November,600,Metro,U7,Kottbusser Tor,Zoologischer Garten,1.0
2024-11-11,19,Monday,November,142,Tram,M5,Alexanderplatz,Airport BER,0.789
2025-05-22,14,Thursday,May,27,Bus,M29,Südkreuz,Zoologischer Garten,0.338
2024-01-11,13,Thursday,January,51,Bus,M29,Warschauer Straße,Kottbusser Tor,0.638
2024-07-17,19,Wednesday,July,536,Metro,U8,Berlin Hauptbahnhof,Friedrichstraße,0.893
2025-11-26,15,Wednesday,November,41,Bus,M29,Friedrichstraße,Südkreuz,0.512
2024-04-22,20,Monday,April,533,Train,S7,Friedrichstraße,Kottbusser Tor,0.533
2025-03-13,17,Thursday,March,986,Train,S5,Alexanderplatz,Potsdamer Platz,0.986
2024-09-20,23,Friday,September,700,Train,S5,Hackescher Markt,Südkreuz,0.7
2024-02-12,9,Monday,February,538,Metro,U7,Kottbusser Tor,Berlin Hauptbahnhof,0.897
2024-05-03,21,Friday,May,550,Train,S5,Zoologischer Garten,Leopoldplatz,0.55
2025-02-21,14,Friday,February,240,Metro,U1,Südkreuz,Kottbusser Tor,0.4
2024-01-29,14,Monday,January,642,Train,S41,Hackescher Markt,Alexanderplatz,0.642
2025-06-14,23,Saturday,June,209,Metro,U1,Zoologischer Garten,Berlin Hauptbahnhof,0.348
2024-02-27,12,Tuesday,February,107,Tram,M5,Zoologischer Garten,Hackescher Markt,0.594
2025-07-22,16,Tuesday,July,524,Metro,U2,Südkreuz,Kottbusser Tor,0.873
2024-01-06,14,Saturday,January,256,Metro,U2,Friedrichstraße,Alexanderplatz,0.427
2025-04-06,7,Sunday,April,17,Bus,100,Ostkreuz,Warschauer Straße,0.34
2025-11-07,22,Friday,November,533,Train,S41,Airport BER,Zoologischer Garten,0.533
2025-04-18,15,Friday,April,470,Train,S5,Südkreuz,Warschauer Straße,0.47
2025-07-24,7,Thursday,July,972,Train,S41,Friedrichstraße,Airport BER,0.972
2025-05-13,12,Tuesday,May,573,Train,S41,Friedrichstraße,Potsdamer Platz,0.573
2024-06-10,12,Monday,June,607,Train,S41,Ostkreuz,Airport BER,0.607
2025-03-23,9,Sunday,March,629,Train,S5,Potsdamer Platz,Südkreuz,0.629
2024-12-28,17,Saturday,December,26,Bus,X9,Ostkreuz,Airport BER,0.433
2024-12-18,20,Wednesday,December,97,Tram,M1,Leopoldplatz,Airport BER,0.539
2024-02-29,12,Thursday,February,37,Bus,M29,Berlin Hauptbahnhof,Leopoldplatz,0.462
2024-02-21,6,Wednesday,February,951,Train,S7,Leopoldplatz,Berlin Hauptbahnhof,0.951
2024-07-22,21,Monday,July,29,Bus,X9,Kottbusser Tor,Südkreuz,0.483
2024-04-15,22,Monday,April,307,Metro,U2,Airport BER,Ostkreuz,0.512
2025-07-05,18,Saturday,July,594,Train,S41,Friedrichstraße,Ostkreuz,0.594
2024-04-18,12,Thursday,April,333,Metro,U2,Potsdamer Platz,Ostkreuz,0.555
2025-01-22,15,Wednesday,January,308,Metro,U2,Airport BER,Berlin Hauptbahnhof,0.513
2024-08-03,11,Saturday,August,19,Bus,X9,Leopoldplatz,Kottbusser Tor,0.317
2024-10-07,22,Monday,October,288,Metro,U7,Ostkreuz,Hackescher Markt,0.48
2024-07-14,9,Sunday,July,27,Bus,X9,Warschauer Straße,Zoologischer Garten,0.45
2024-07-08,20,Monday,July,567,Train,S5,Alexanderplatz,Berlin Hauptbahnhof,0.567
2025-07-12,8,Saturday,July,288,Metro,U1,Alexanderplatz,Airport BER,0.48
2025-10-03,22,Friday,October,342,Metro,U7,Potsdamer Platz,Südkreuz,0.57
2025-02-08,22,Saturday,February,148,Train,S41,Leopoldplatz,Warschauer Straße,0.148
2024-12-19,14,Thursday,December,56,Bus,M29,Berlin Hauptbahnhof,Kottbusser Tor,0.7
2024-03-18,22,Monday,March,202,Metro,U1,Warschauer Straße,Leopoldplatz,0.337
2024-01-25,6,Thursday,January,61,Bus,M29,Warschauer Straße,Alexanderplatz,0.762
2025-12-01,5,Monday,December,29,Bus,X9,Kottbusser Tor,Ostkreuz,0.483
2024-12-29,11,Sunday,December,193,Metro,U2,Potsdamer Platz,Airport BER,0.322
2024-12-29,6,Sunday,December,310,Metro,U8,Alexanderplatz,Südkreuz,0.517
2024-05-29,8,Wednesday,May,887,Train,S41,Alexanderplatz,Kottbusser Tor,0.887
2024-07-20,20,Saturday,July,198,Metro,U2,Berlin Hauptbahnhof,Leopoldplatz,0.33
2025-07-17,17,Thursday,July,902,Train,S5,Potsdamer Platz,Südkreuz,0.902
2024-01-07,16,Sunday,January,451,Train,S7,Leopoldplatz,Hackescher Markt,0.451
2025-03-03,11,Monday,March,443,Train,S41,Berlin Hauptbahnhof,Kottbusser Tor,0.443
2024-12-30,23,Monday,December,524,Train,S41,Zoologischer Garten,Warschauer Straße,0.524
2024-07-27,19,Saturday,July,236,Metro,U2,Warschauer Straße,Ostkreuz,0.393
2025-01-19,13,Sunday,January,287,Train,S7,Airport BER,Ostkreuz,0.287
2024-05-01,9,Wednesday,May,498,Metro,U1,Berlin Hauptbahnhof,Potsdamer Platz,0.83
2025-07-20,20,Sunday,July,445,Train,S41,Potsdamer Platz,Airport BER,0.445
2023-12-06,5,Wednesday,December,277,Metro,U7,Friedrichstraße,Airport BER,0.462
2024-11-22,12,Friday,November,31,Bus,100,Hackescher Markt,Südkreuz,0.62
2025-10-22,5,Wednesday,October,285,Metro,U1,Airport BER,Warschauer Straße,0.475
2024-05-20,8,Monday,May,920,Train,S41,Zoologischer Garten,Friedrichstraße,0.92
2024-09-13,20,Friday,September,303,Metro,U8,Zoologischer Garten,Hackescher Markt,0.505
2024-10-15,6,Tuesday,October,1000,Train,S7,Alexanderplatz,Kottbusser Tor,1.0
2025-08-24,8,Sunday,August,538,Train,S7,Potsdamer Platz,Südkreuz,0.538
2024-10-01,9,Tuesday,October,42,Bus,100,Berlin Hauptbahnhof,Zoologischer Garten,0.84
2025-06-09,7,Monday,June,559,Metro,U7,Berlin Hauptbahnhof,Kottbusser Tor,0.932
2024-07-23,6,Tuesday,July,151,Tram,M1,Leopoldplatz,Airport BER,0.839
2024-10-20,19,Sunday,October,293,Metro,U2,Zoologischer Garten,Südkreuz,0.488
2025-04-13,21,Sunday,April,183,Train,S7,Airport BER,Friedrichstraße,0.183
2025-09-09,17,Tuesday,September,439,Metro,U7,Ostkreuz,Leopoldplatz,0.732
2025-04-22,20,Tuesday,April,519,Train,S41,Friedrichstraße,Zoologischer Garten,0.519
2025-03-10,17,Monday,March,858,Train,S7,Ostkreuz,Berlin Hauptbahnhof,0.858
2025-06-27,20,Friday,June,71,Tram,M1,Leopoldplatz,Friedrichstraße,0.394
2024-02-20,8,Tuesday,February,510,Metro,U8,Hackescher Markt,Zoologischer Garten,0.85
2024-08-07,14,Wednesday,August,308,Metro,U8,Friedrichstraße,Alexanderplatz,0.513
2025-11-06,23,Thursday,November,30,Bus,100,Berlin Hauptbahnhof,Ostkreuz,0.6
2024-04-04,16,Thursday,April,45,Bus,100,Friedrichstraße,Hackescher Markt,0.9
2024-09-23,6,Monday,September,812,Train,S5,Hackescher Markt,Alexanderplatz,0.812
2024-07-03,6,Wednesday,July,860,Train,S7,Berlin Hauptbahnhof,Hackescher Markt,0.86
2024-10-17,14,Thursday,October,31,Bus,100,Warschauer Straße,Hackescher Markt,0.62
2025-07-04,9,Friday,July,76,Bus,M29,Ostkreuz,Hackescher Markt,0.95
2024-03-04,9,Monday,March,77,Bus,M29,Potsdamer Platz,Zoologischer Garten,0.962
2025-06-04,17,Wednesday,June,528,Metro,U2,Hackescher Markt,Airport BER,0.88
2025-09-04,8,Thursday,September,584,Metro,U7,Warschauer Straße,Alexanderplatz,0.973
2024-07-22,15,Monday,July,41,Bus,X9,Südkreuz,Airport BER,0.683
2024-12-27,23,Friday,December,23,Bus,100,Ostkreuz,Leopoldplatz,0.46
2025-08-30,9,Saturday,August,258,Metro,U2,Zoologischer Garten,Alexanderplatz,0.43
2025-05-31,10,Saturday,May,346,Train,S41,Leopoldplatz,Potsdamer Platz,0.346
2025-03-23,21,Sunday,March,17,Bus,X9,Kottbusser Tor,Leopoldplatz,0.283
2024-03-08,7,Friday,March,54,Bus,X9,Airport BER,Ostkreuz,0.9
2025-10-27,14,Monday,October,526,Train,S7,Ostkreuz,Berlin Hauptbahnhof,0.526
2025-09-08,23,Monday,September,289,Metro,U2,Friedrichstraße,Alexanderplatz,0.482
2025-09-14,19,Sunday,September,365,Metro,U8,Leopoldplatz,Zoologischer Garten,0.608
2024-04-12,13,Friday,April,379,Metro,U8,Airport BER,Hackescher Markt,0.632
2025-10-03,19,Friday,October,568,Metro,U2,Alexanderplatz,Zoologischer Garten,0.947
2025-03-05,21,Wednesday,March,229,Metro,U8,Airport BER,Friedrichstraße,0.382
2024-03-09,19,Saturday,March,436,Train,S7,Potsdamer Platz,Ostkreuz,0.436
2024-09-08,22,Sunday,September,306,Train,S7,Südkreuz,Kottbusser Tor,0.306
2024-12-23,13,Monday,December,29,Bus,100,Leopoldplatz,Hackescher Markt,0.58
2023-12-21,7,Thursday,December,1000,Train,S5,Leopoldplatz,Kottbusser Tor,1.0
2025-08-26,6,Tuesday,August,489,Metro,U8,Kottbusser Tor,Friedrichstraße,0.815
2024-12-01,11,Sunday,December,19,Bus,M29,Kottbusser Tor,Airport BER,0.238
2024-09-10,14,Tuesday,September,295,Metro,U7,Airport BER,Hackescher Markt,0.492
2024-06-25,5,Tuesday,June,340,Metro,U7,Airport BER,Potsdamer Platz,0.567
2025-03-12,7,Wednesday,March,450,Metro,U7,Airport BER,Kottbusser Tor,0.75
2024-03-11,20,Monday,March,390,Train,S41,Airport BER,Leopoldplatz,0.39
2025-04-23,8,Wednesday,April,564,Metro,U8,Friedrichstraße,Leopoldplatz,0.94
2025-05-12,14,Monday,May,24,Bus,100,Leopoldplatz,Potsdamer Platz,0.48
2025-04-17,6,Thursday,April,51,Bus,X9,Hackescher Markt,Zoologischer Garten,0.85
2024-04-02,18,Tuesday,April,410,Metro,U7,Hackescher Markt,Potsdamer Platz,0.683
2024-07-24,21,Wednesday,July,300,Metro,U2,Zoologischer Garten,Ostkreuz,0.5
2024-08-21,9,Wednesday,August,594,Metro,U2,Potsdamer Platz,Alexanderplatz,0.99
2025-08-22,20,Friday,August,288,Metro,U8,Hackescher Markt,Ostkreuz,0.48
2024-06-08,21,Saturday,June,76,Tram,M5,Potsdamer Platz,Berlin Hauptbahnhof,0.422
2024-12-06,12,Friday,December,633,Train,S41,Ostkreuz,Hackescher Markt,0.633
2023-12-23,13,Saturday,December,136,Metro,U2,Südkreuz,Alexanderplatz,0.227
2024-12-20,8,Friday,December,908,Train,S41,Ostkreuz,Friedrichstraße,0.908
2024-08-28,20,Wednesday,August,56,Bus,M29,Zoologischer Garten,Friedrichstraße,0.7
2024-06-10,10,Monday,June,75,Tram,M5,Potsdamer Platz,Alexanderplatz,0.417
2024-08-21,15,Wednesday,August,288,Metro,U1,Zoologischer Garten,Südkreuz,0.48
2025-01-27,6,Monday,January,35,Bus,100,Alexanderplatz,Zoologischer Garten,0.7
2025-09-30,14,Tuesday,September,26,Bus,100,Leopoldplatz,Friedrichstraße,0.52
2024-08-29,18,Thursday,August,178,Tram,M5,Südkreuz,Zoologischer Garten,0.989
2024-03-09,16,Saturday,March,48,Bus,M29,Kottbusser Tor,Südkreuz,0.6
2024-05-18,19,Saturday,May,50,Bus,M29,Friedrichstraße,Potsdamer Platz,0.625
2024-01-01,16,Monday,January,163,Tram,M5,Ostkreuz,Zoologischer Garten,0.906
2024-03-04,8,Monday,March,943,Train,S41,Alexanderplatz,Ostkreuz,0.943
2025-08-21,17,Thursday,August,459,Metro,U1,Leopoldplatz,Alexanderplatz,0.765
2024-04-20,13,Saturday,April,92,Tram,M5,Hackescher Markt,Ostkreuz,0.511
2025-11-07,6,Friday,November,568,Metro,U8,Südkreuz,Berlin Hauptbahnhof,0.947
2025-03-25,17,Tuesday,March,879,Train,S5,Südkreuz,Ostkreuz,0.879
2025-11-25,17,Tuesday,November,533,Metro,U2,Alexanderplatz,Hackescher Markt,0.888
2025-10-19,23,Sunday,October,172,Metro,U7,Friedrichstraße,Leopoldplatz,0.287
2025-10-29,16,Wednesday,October,433,Metro,U8,Hackescher Markt,Zoologischer Garten,0.722
2024-12-13,8,Friday,December,58,Bus,X9,Alexanderplatz,Südkreuz,0.967
2024-08-18,21,Sunday,August,22,Bus,X9,Warschauer Straße,Kottbusser Tor,0.367
2025-10-17,14,Friday,October,294,Metro,U1,Ostkreuz,Potsdamer Platz,0.49
2025-04-08,16,Tuesday,April,965,Train,S5,Kottbusser Tor,Potsdamer Platz,0.965
2024-04-26,8,Friday,April,490,Metro,U7,Warschauer Straße,Leopoldplatz,0.817
2025-02-12,16,Wednesday,February,998,Train,S7,Berlin Hauptbahnhof,Alexanderplatz,0.998
2024-01-25,12,Thursday,January,25,Bus,100,Südkreuz,Alexanderplatz,0.5
2024-05-11,23,Saturday,May,208,Train,S5,Kottbusser Tor,Airport BER,0.208
2024-12-15,19,Sunday,December,265,Metro,U7,Warschauer Straße,Friedrichstraße,0.442
2025-05-19,15,Monday,May,504,Train,S7,Potsdamer Platz,Zoologischer Garten,0.504
2024-04-05,14,Friday,April,575,Train,S5,Alexanderplatz,Ostkreuz,0.575
2024-04-14,15,Sunday,April,162,Metro,U8,Kottbusser Tor,Berlin Hauptbahnhof,0.27
2024-09-10,15,Tuesday,September,29,Bus,100,Zoologischer Garten,Hackescher Markt,0.58
2025-03-18,23,Tuesday,March,304,Metro,U7,Südkreuz,Ostkreuz,0.507
2025-08-27,15,Wednesday,August,89,Tram,M1,Friedrichstraße,Zoologischer Garten,0.494
2024-04-01,18,Monday,April,772,Train,S41,Hackescher Markt,Berlin Hauptbahnhof,0.772
2024-03-14,13,Thursday,March,118,Tram,M1,Hackescher Markt,Warschauer Straße,0.656
2024-06-03,15,Monday,June,296,Metro,U2,Alexanderplatz,Kottbusser Tor,0.493
2025-03-25,18,Tuesday,March,49,Bus,X9,Alexanderplatz,Berlin Hauptbahnhof,0.817
2025-07-20,8,Sunday,July,479,Train,S7,Berlin Hauptbahnhof,Warschauer Straße,0.479
2025-09-23,9,Tuesday,September,541,Metro,U1,Südkreuz,Alexanderplatz,0.902
2025-10-27,22,Monday,October,405,Metro,U7,Warschauer Straße,Zoologischer Garten,0.675
2024-11-29,9,Friday,November,460,Metro,U8,Ostkreuz,Friedrichstraße,0.767
2025-12-02,18,Tuesday,December,836,Train,S41,Friedrichstraße,Kottbusser Tor,0.836
2025-08-04,16,Monday,August,843,Train,S5,Friedrichstraße,Berlin Hauptbahnhof,0.843
2025-02-20,16,Thursday,February,63,Bus,M29,Ostkreuz,Südkreuz,0.788
2024-11-04,20,Monday,November,409,Train,S5,Südkreuz,Airport BER,0.409
2024-08-04,20,Sunday,August,52,Tram,M1,Südkreuz,Potsdamer Platz,0.289
2024-05-29,10,Wednesday,May,372,Metro,U8,Südkreuz,Friedrichstraße,0.62
2024-05-05,12,Sunday,May,218,Metro,U1,Zoologischer Garten,Berlin Hauptbahnhof,0.363
2025-06-24,13,Tuesday,June,303,Metro,U7,Kottbusser Tor,Friedrichstraße,0.505
2024-08-19,21,Monday,August,368,Metro,U8,Alexanderplatz,Kottbusser Tor,0.613
2025-08-06,6,Wednesday,August,145,Tram,M1,Warschauer Straße,Friedrichstraße,0.806
2024-03-08,20,Friday,March,28,Bus,100,Ostkreuz,Zoologischer Garten,0.56
2025-04-22,15,Tuesday,April,50,Bus,M29,Ostkreuz,Leopoldplatz,0.625
2025-04-01,22,Tuesday,April,249,Metro,U2,Ostkreuz,Hackescher Markt,0.415
2023-12-25,9,Monday,December,506,Metro,U2,Hackescher Markt,Berlin Hauptbahnhof,0.843
2024-07-23,6,Tuesday,July,600,Metro,U2,Airport BER,Südkreuz,1.0
2025-07-20,13,Sunday,July,59,Tram,M1,Hackescher Markt,Warschauer Straße,0.328
2025-10-11,8,Saturday,October,82,Tram,M5,Friedrichstraße,Airport BER,0.456
2025-11-20,8,Thursday,November,69,Bus,M29,Airport BER,Zoologischer Garten,0.862
2024-03-02,21,Saturday,March,55,Tram,M5,Zoologischer Garten,Kottbusser Tor,0.306
2024-12-21,19,Saturday,December,320,Metro,U1,Airport BER,Friedrichstraße,0.533
2024-01-12,6,Friday,January,842,Train,S5,Zoologischer Garten,Warschauer Straße,0.842
2025-07-06,11,Sunday,July,384,Train,S5,Ostkreuz,Berlin Hauptbahnhof,0.384
2024-03-03,19,Sunday,March,331,Metro,U8,Ostkreuz,Friedrichstraße,0.552
2025-11-28,16,Friday,November,58,Bus,X9,Warschauer Straße,Potsdamer Platz,0.967
2024-08-13,8,Tuesday,August,600,Metro,U7,Hackescher Markt,Kottbusser Tor,1.0
2024-01-18,6,Thursday,January,675,Train,S7,Südkreuz,Zoologischer Garten,0.675
2024-01-25,10,Thursday,January,625,Train,S41,Potsdamer Platz,Zoologischer Garten,0.625
2025-01-07,20,Tuesday,January,379,Metro,U2,Leopoldplatz,Alexanderplatz,0.632
2025-06-06,10,Friday,June,86,Tram,M1,Warschauer Straße,Berlin Hauptbahnhof,0.478
2024-09-23,13,Monday,September,477,Train,S5,Alexanderplatz,Ostkreuz,0.477
2024-01-25,15,Thursday,January,38,Bus,100,Südkreuz,Zoologischer Garten,0.76
2024-06-14,21,Friday,June,378,Metro,U8,Zoologischer Garten,Südkreuz,0.63
2024-09-12,12,Thursday,September,415,Train,S5,Leopoldplatz,Zoologischer Garten,0.415
2025-07-12,19,Saturday,July,17,Bus,100,Friedrichstraße,Berlin Hauptbahnhof,0.34
2024-08-03,18,Saturday,August,40,Bus,X9,Warschauer Straße,Südkreuz,0.667
2024-11-18,23,Monday,November,31,Bus,M29,Zoologischer Garten,Warschauer Straße,0.388
2024-07-29,23,Monday,July,303,Train,S7,Alexanderplatz,Hackescher Markt,0.303
2025-04-05,16,Saturday,April,27,Bus,X9,Ostkreuz,Leopoldplatz,0.45
2024-11-04,5,Monday,November,645,Train,S7,Warschauer Straße,Potsdamer Platz,0.645
2025-10-11,13,Saturday,October,217,Metro,U2,Zoologischer Garten,Airport BER,0.362
2024-01-22,22,Monday,January,292,Metro,U2,Friedrichstraße,Ostkreuz,0.487
2025-08-26,7,Tuesday,August,153,Tram,M1,Kottbusser Tor,Berlin Hauptbahnhof,0.85
2025-11-14,16,Friday,November,508,Metro,U2,Friedrichstraße,Warschauer Straße,0.847
