Date,Time_Hour,Temperature_C,Weather_Condition,Season,Humidity_Percent,Wind_Speed_kmh,Precipitation_mm,Pressure_hPa,Visibility_km
2023-11-25,5,13.9,Sunny,Autumn,38,9.1,0.2,1013.15,25.4
2023-11-25,6,9.0,Light Rain,Autumn,75,19.2,2.9,997.67,5.5
2023-11-25,7,9.4,Cloudy,Autumn,71,12.9,0.0,1008.15,14.1
2023-11-25,8,10.6,Rainy,Autumn,57,14.0,6.4,1026.46,11.3
2023-11-25,9,10.0,Partly Cloudy,Autumn,54,3.9,0.4,1025.96,17.2
2023-11-25,10,2.3,Fog,Autumn,77,13.3,1.2,1036.49,0.1
2023-11-25,11,6.8,Fog,Autumn,60,15.1,0.4,1017.01,2.4
2023-11-25,12,8.0,Cloudy,Autumn,54,16.3,0.0,1009.17,9.2
2023-11-25,13,5.6,Cloudy,Autumn,49,33.8,0.4,1008.1,23.0
2023-11-25,14,4.0,Fog,Autumn,75,9.1,0.0,996.19,6.7
2023-11-25,15,5.3,Light Rain,Autumn,65,0.0,0.0,1032.61,8.1
2023-11-25,16,3.4,Cloudy,Autumn,73,16.3,0.1,1013.31,20.3
2023-11-25,17,3.3,Fog,Autumn,71,0.0,0.0,1013.19,0.1
2023-11-25,18,4.4,Light Rain,Autumn,64,28.2,8.5,1003.3,12.6
2023-11-25,19,-0.6,Snowy,Autumn,74,19.1,0.0,988.04,7.4
2023-11-25,20,3.4,Fog,Autumn,74,13.6,0.3,1016.4,0.1
2023-11-25,21,2.4,Cloudy,Autumn,74,12.9,0.0,1021.15,7.9
2023-11-25,22,2.3,Light Rain,Autumn,85,5.5,5.8,1019.58,13.5
2023-11-25,23,7.1,Fog,Autumn,69,27.0,0.6,1002.48,3.4
2023-11-26,0,4.5,Cloudy,Autumn,74,0.0,0.6,1016.83,13.7
2023-11-26,1,4.0,Cloudy,Autumn,83,27.7,0.1,1029.13,13.9
2023-11-26,2,9.4,Light Rain,Autumn,59,0.0,1.6,1013.75,14.3
2023-11-26,3,13.3,Sunny,Autumn,43,14.4,0.0,1010.85,17.5
2023-11-26,4,8.4,Cloudy,Autumn,57,14.4,0.0,1024.92,13.6
2023-11-26,5,16.4,Rainy,Autumn,56,4.1,0.0,1015.48,8.6
2023-11-26,6,12.1,Rainy,Autumn,54,18.3,1.4,1011.78,7.3
2023-11-26,7,14.6,Rainy,Autumn,57,21.3,0.0,1010.53,9.4
2023-11-26,8,10.5,Partly Cloudy,Autumn,62,35.2,0.2,1023.3,15.4
2023-11-26,9,11.3,Sunny,Autumn,58,18.7,0.8,1006.21,14.9
2023-11-26,10,10.1,Sunny,Autumn,44,19.9,0.0,1018.87,17.4
2023-11-26,11,4.6,Fog,Autumn,57,4.8,0.0,1032.04,1.8
2023-11-26,12,8.6,Cloudy,Autumn,57,21.4,0.1,984.92,13.8
2023-11-26,13,7.1,Light Rain,Autumn,74,15.1,0.0,1010.79,1.7
2023-11-26,14,5.2,Cloudy,Autumn,61,24.0,0.2,1018.99,8.4
2023-11-26,15,2.5,Light Rain,Autumn,68,29.6,4.5,1013.16,14.9
2023-11-26,16,-0.2,Freezing Rain,Autumn,79,5.1,3.4,1019.17,3.7
2023-11-26,17,3.1,Cloudy,Autumn,75,15.6,0.0,1001.52,19.2
2023-11-26,18,2.2,Light Rain,Autumn,75,13.8,8.3,1003.77,8.4
2023-11-26,19,1.0,Cloudy,Autumn,90,7.2,0.4,1027.68,16.4
2023-11-26,20,4.1,Fog,Autumn,75,6.9,0.0,1026.89,1.9
2023-11-26,21,2.3,Cloudy,Autumn,81,14.9,0.0,1016.25,13.7
2023-11-26,22,9.8,Fog,Autumn,44,7.4,0.2,1015.27,2.9
2023-11-26,23,4.8,Cloudy,Autumn,85,15.0,0.4,1008.74,5.8
2023-11-27,0,4.1,Fog,Autumn,61,0.0,0.0,1004.39,0.1
2023-11-27,1,6.9,Fog,Autumn,52,16.9,0.0,1022.06,3.1
2023-11-27,2,8.8,Light Rain,Autumn,63,23.1,2.0,1020.71,11.7
2023-11-27,3,11.5,Rainy,Autumn,57,25.9,4.7,1004.75,2.7
2023-11-27,4,10.2,Partly Cloudy,Autumn,70,18.3,0.0,1011.39,15.4
2023-11-27,5,11.0,Sunny,Autumn,51,15.0,0.0,999.88,22.2
2023-11-27,6,10.9,Rainy,Autumn,58,6.1,0.0,997.96,9.9
2023-11-27,7,10.1,Partly Cloudy,Autumn,68,12.7,0.6,1000.39,14.7
2023-11-27,8,7.9,Light Rain,Autumn,73,10.6,0.0,1025.09,2.3
2023-11-27,9,8.6,Light Rain,Autumn,57,24.4,0.0,1012.06,4.1
2023-11-27,10,9.4,Fog,Autumn,64,20.4,0.0,1033.99,1.9
2023-11-27,11,10.8,Partly Cloudy,Autumn,51,13.7,0.2,1013.04,17.5
2023-11-27,12,0.7,Cloudy,Autumn,65,10.1,0.1,1002.21,13.0
2023-11-27,13,8.9,Light Rain,Autumn,52,21.1,3.5,1015.58,17.0
2023-11-27,14,1.0,Fog,Autumn,72,24.4,0.0,1021.93,0.1
2023-11-27,15,1.6,Light Rain,Autumn,82,19.5,3.9,1016.12,10.0
2023-11-27,16,-0.4,Snowy,Autumn,81,22.6,0.7,1020.3,11.2
2023-11-27,17,0.8,Light Rain,Autumn,80,21.1,11.4,1046.59,9.1
2023-11-27,18,0.2,Light Rain,Autumn,78,20.0,0.0,1021.83,12.4
2023-11-27,19,2.7,Fog,Autumn,73,2.8,0.3,1010.14,5.8
2023-11-27,20,4.7,Light Rain,Autumn,78,9.7,11.6,1025.57,1.0
2023-11-27,21,1.0,Cloudy,Autumn,67,20.8,0.0,998.55,16.7
2023-11-27,22,4.3,Light Rain,Autumn,70,21.9,4.1,1014.52,7.1
2023-11-27,23,4.9,Light Rain,Autumn,69,10.4,0.0,1007.71,8.9
2023-11-28,0,6.0,Fog,Autumn,75,15.6,0.0,1013.67,2.8
2023-11-28,1,9.6,Light Rain,Autumn,53,16.6,0.0,1016.69,11.1
2023-11-28,2,11.9,Sunny,Autumn,60,4.9,0.0,1012.38,19.9
2023-11-28,3,11.3,Partly Cloudy,Autumn,66,12.7,0.0,1013.08,5.0
2023-11-28,4,10.1,Rainy,Autumn,62,2.2,9.7,1000.38,6.2
2023-11-28,5,9.2,Light Rain,Autumn,85,8.3,3.9,1018.96,8.3
2023-11-28,6,13.4,Partly Cloudy,Autumn,63,4.7,1.1,1024.36,25.5
2023-11-28,7,8.3,Fog,Autumn,93,15.4,0.8,1022.93,0.1
2023-11-28,8,9.2,Fog,Autumn,66,10.8,0.2,1024.44,0.6
2023-11-28,9,10.7,Partly Cloudy,Autumn,67,19.3,0.2,1023.87,9.7
2023-11-28,10,9.4,Fog,Autumn,49,10.3,0.4,1005.57,0.1
2023-11-28,11,5.7,Cloudy,Autumn,67,4.5,0.0,1026.78,18.1
2023-11-28,12,4.6,Fog,Autumn,58,15.3,0.6,1018.62,0.1
2023-11-28,13,0.9,Cloudy,Autumn,84,12.2,0.2,1025.33,12.6
2023-11-28,14,4.2,Cloudy,Autumn,51,12.5,0.0,1016.42,12.8
2023-11-28,15,4.9,Cloudy,Autumn,74,12.8,0.0,1012.69,14.8
2023-11-28,16,0.5,Light Rain,Autumn,76,7.0,0.0,1005.8,9.5
2023-11-28,17,2.8,Fog,Autumn,66,14.6,0.0,1013.66,0.1
2023-11-28,18,0.1,Light Rain,Autumn,76,13.1,9.5,1018.22,12.5
2023-11-28,19,5.6,Cloudy,Autumn,73,11.7,0.0,1031.98,12.4
2023-11-28,20,3.4,Cloudy,Autumn,67,14.0,0.2,1011.53,19.6
2023-11-28,21,4.5,Light Rain,Autumn,81,9.1,7.8,1028.12,7.2
2023-11-28,22,4.4,Fog,Autumn,74,9.0,0.0,1004.64,0.1
2023-11-28,23,9.0,Light Rain,Autumn,60,24.1,0.0,994.55,11.2
2023-11-29,0,6.1,Cloudy,Autumn,59,28.3,0.5,1003.01,17.8
2023-11-29,1,11.2,Rainy,Autumn,44,14.7,5.1,1012.75,6.0
2023-11-29,2,6.4,Light Rain,Autumn,68,35.8,0.0,1016.49,8.3
2023-11-29,3,11.6,Rainy,Autumn,55,12.5,7.8,1024.17,8.1
2023-11-29,4,11.2,Sunny,Autumn,68,34.3,0.0,998.22,17.1
2023-11-29,5,11.8,Sunny,Autumn,45,22.2,0.0,993.9,19.3
2023-11-29,6,12.8,Sunny,Autumn,47,32.1,0.9,1030.86,14.5
2023-11-29,7,11.3,Rainy,Autumn,61,0.7,0.0,1025.18,6.3
2023-11-29,8,14.0,Partly Cloudy,Autumn,54,15.3,0.4,1023.58,17.6
2023-11-29,9,10.5,Partly Cloudy,Autumn,54,29.5,0.1,1011.43,12.8
2023-11-29,10,14.0,Rainy,Autumn,41,11.6,2.6,1000.88,7.6
2023-11-29,11,8.9,Light Rain,Autumn,56,6.4,3.4,1003.87,1.1
2023-11-29,12,1.5,Fog,Autumn,73,15.6,0.0,1015.71,0.8
2023-11-29,13,7.0,Cloudy,Autumn,77,6.1,0.0,1015.84,5.0
2023-11-29,14,0.6,Fog,Autumn,71,9.3,0.2,1016.13,2.2
2023-11-29,15,-0.2,Freezing Rain,Autumn,89,11.1,7.8,1025.64,7.1
2023-11-29,16,2.7,Cloudy,Autumn,87,9.8,0.2,1016.06,11.3
2023-11-29,17,2.1,Cloudy,Autumn,100,20.4,1.1,1021.83,18.3
2023-11-29,18,0.6,Fog,Autumn,80,12.0,0.0,1013.61,0.7
2023-11-29,19,-1.2,Snowy,Autumn,81,3.1,1.5,1008.19,11.5
2023-11-29,20,-4.3,Snowy,Autumn,84,21.8,0.5,1009.62,15.5
2023-11-29,21,2.1,Fog,Autumn,84,12.4,0.4,1018.11,0.3
2023-11-29,22,2.6,Light Rain,Autumn,62,6.1,0.0,1005.83,5.0
2023-11-29,23,6.5,Cloudy,Autumn,76,16.8,0.1,1036.18,10.6
2023-11-30,0,4.9,Cloudy,Autumn,63,13.6,0.1,997.1,15.7
2023-11-30,1,6.4,Fog,Autumn,74,33.5,0.3,1024.51,0.1
2023-11-30,2,8.3,Fog,Autumn,64,22.5,0.0,1014.81,0.5
2023-11-30,3,8.8,Fog,Autumn,56,5.9,0.4,1024.27,1.1
2023-11-30,4,6.7,Cloudy,Autumn,61,15.0,0.5,997.98,16.4
2023-11-30,5,11.7,Rainy,Autumn,48,23.7,1.6,1003.81,12.6
2023-11-30,6,13.0,Partly Cloudy,Autumn,56,19.1,0.5,993.51,11.6
2023-11-30,7,10.5,Partly Cloudy,Autumn,59,24.8,1.0,1015.13,11.3
2023-11-30,8,5.9,Fog,Autumn,83,12.1,0.4,996.75,0.1
2023-11-30,9,13.0,Partly Cloudy,Autumn,52,28.5,0.1,1012.64,7.6
2023-11-30,10,11.2,Partly Cloudy,Autumn,59,17.3,0.5,1034.65,12.1
2023-11-30,11,8.3,Cloudy,Autumn,69,13.8,0.0,1005.11,20.5
2023-11-30,12,5.8,Fog,Autumn,85,14.5,0.0,1025.39,0.6
2023-11-30,13,7.1,Cloudy,Autumn,85,26.2,0.0,1023.49,17.9
2023-11-30,14,3.0,Cloudy,Autumn,81,16.1,0.0,1019.74,15.2
2023-11-30,15,3.1,Cloudy,Autumn,83,20.9,0.3,1012.61,12.8
2023-11-30,16,4.8,Cloudy,Autumn,62,15.5,0.0,1023.37,7.5
2023-11-30,17,3.1,Light Rain,Autumn,57,9.8,8.6,1024.43,15.3
2023-11-30,18,4.0,Cloudy,Autumn,77,22.1,0.0,1006.03,18.0
2023-11-30,19,-0.4,Snowy,Autumn,85,8.9,0.0,1008.33,9.7
2023-11-30,20,-0.2,Freezing Rain,Autumn,79,25.3,3.1,1019.09,6.6
2023-11-30,21,-0.2,Snowy,Autumn,82,7.4,3.9,1011.26,10.7
2023-11-30,22,2.7,Light Rain,Autumn,75,18.1,1.4,1016.99,14.2
2023-11-30,23,6.1,Cloudy,Autumn,77,11.8,0.1,1033.59,21.1
2023-12-01,0,7.0,Cloudy,Winter,60,8.7,0.1,1028.79,22.1
2023-12-01,1,9.9,Cloudy,Winter,69,10.1,0.0,1030.44,16.5
2023-12-01,2,10.9,Sunny,Winter,57,23.7,1.2,1010.68,17.2
2023-12-01,3,10.0,Partly Cloudy,Winter,41,10.3,0.0,1029.38,23.9
2023-12-01,4,10.6,Sunny,Winter,48,8.0,0.0,1025.72,21.0
2023-12-01,5,10.5,Partly Cloudy,Winter,60,1.6,0.0,1004.87,13.5
2023-12-01,6,13.2,Partly Cloudy,Winter,59,11.0,0.0,1001.91,26.7
2023-12-01,7,8.0,Fog,Winter,74,19.8,1.3,1011.19,4.0
2023-12-01,8,9.4,Fog,Winter,57,18.2,0.4,1016.61,4.1
2023-12-01,9,8.2,Light Rain,Winter,73,16.7,0.9,1014.4,7.3
2023-12-01,10,7.8,Cloudy,Winter,64,15.9,0.0,1009.05,11.7
2023-12-01,11,7.3,Light Rain,Winter,53,6.9,5.9,998.54,5.0
2023-12-01,12,5.8,Cloudy,Winter,64,14.9,0.0,1014.17,10.1
2023-12-01,13,7.5,Light Rain,Winter,59,22.8,0.0,1001.73,6.8
2023-12-01,14,2.1,Light Rain,Winter,68,14.0,2.5,1022.06,11.5
2023-12-01,15,3.7,Light Rain,Winter,59,6.1,0.0,1012.13,6.5
2023-12-01,16,-0.2,Snowy,Winter,88,21.9,4.6,1009.69,6.1
2023-12-01,17,1.7,Light Rain,Winter,69,12.4,1.4,1023.46,12.6
2023-12-01,18,3.2,Light Rain,Winter,70,5.2,9.1,1005.4,2.9
2023-12-01,19,2.6,Light Rain,Winter,90,5.3,1.6,1014.27,10.0
2023-12-01,20,4.1,Light Rain,Winter,73,5.9,6.6,1004.94,6.7
2023-12-01,21,3.3,Fog,Winter,69,7.0,0.0,1025.38,2.7
2023-12-01,22,6.8,Fog,Winter,64,0.0,0.1,1024.12,3.6
2023-12-01,23,7.5,Light Rain,Winter,82,17.7,8.6,1014.15,6.7
2023-12-02,0,10.2,Partly Cloudy,Winter,60,12.3,0.5,1001.86,16.7
2023-12-02,1,8.5,Fog,Winter,58,23.2,0.1,1011.14,4.5
2023-12-02,2,12.8,Rainy,Winter,50,10.7,6.4,999.69,11.6
2023-12-02,3,11.0,Sunny,Winter,67,17.6,0.2,1017.93,19.4
2023-12-02,4,10.1,Sunny,Winter,51,13.6,0.2,1027.44,14.5
2023-12-02,5,10.2,Partly Cloudy,Winter,66,30.0,0.0,1013.36,12.7
2023-12-02,6,15.4,Rainy,Winter,30,16.6,0.0,997.33,5.0
2023-12-02,7,12.7,Sunny,Winter,39,7.2,0.2,1014.31,23.7
2023-12-02,8,12.3,Sunny,Winter,61,22.6,0.0,1002.5,11.9
2023-12-02,9,11.9,Sunny,Winter,64,20.2,0.2,1004.34,13.9
2023-12-02,10,10.8,Partly Cloudy,Winter,51,22.2,0.1,1014.66,11.4
2023-12-02,11,8.0,Fog,Winter,65,6.0,0.0,998.08,0.1
2023-12-02,12,7.0,Fog,Winter,57,7.2,0.0,1006.41,2.8
2023-12-02,13,4.4,Light Rain,Winter,61,12.8,1.6,1011.82,7.4
2023-12-02,14,3.1,Fog,Winter,74,12.4,0.0,1010.17,0.1
2023-12-02,15,2.5,Fog,Winter,55,0.0,1.0,1001.26,1.5
2023-12-02,16,1.9,Cloudy,Winter,82,19.8,0.0,1003.63,10.6
2023-12-02,17,1.9,Fog,Winter,63,8.6,0.4,1034.49,4.3
2023-12-02,18,1.5,Light Rain,Winter,70,12.5,6.3,1022.04,1.0
2023-12-02,19,1.3,Light Rain,Winter,75,9.6,5.3,1019.5,5.7
2023-12-02,20,5.6,Fog,Winter,63,29.6,0.6,1001.31,4.4
2023-12-02,21,6.5,Light Rain,Winter,79,16.4,7.2,1012.59,15.3
2023-12-02,22,-0.4,Freezing Rain,Winter,96,19.4,2.4,1024.05,8.5
2023-12-02,23,1.9,Light Rain,Winter,67,22.8,3.9,1002.02,9.0
2023-12-03,0,8.6,Cloudy,Winter,72,32.5,0.0,1007.45,10.7
2023-12-03,1,8.9,Fog,Winter,61,8.9,0.0,1012.17,0.8
2023-12-03,2,10.1,Sunny,Winter,66,11.2,0.0,1009.62,14.6
2023-12-03,3,10.6,Partly Cloudy,Winter,55,8.3,0.3,1021.19,15.9
2023-12-03,4,11.8,Sunny,Winter,56,7.0,0.0,1020.59,6.2
2023-12-03,5,12.0,Sunny,Winter,40,26.0,0.0,1009.93,13.8
2023-12-03,6,13.1,Sunny,Winter,60,7.9,0.4,1012.06,5.0
2023-12-03,7,14.1,Rainy,Winter,46,5.7,0.0,1024.55,6.8
2023-12-03,8,12.2,Rainy,Winter,45,19.1,0.0,1042.77,2.3
2023-12-03,9,12.0,Sunny,Winter,57,2.9,0.0,1010.65,16.7
2023-12-03,10,9.8,Light Rain,Winter,77,18.4,14.5,1023.06,8.8
2023-12-03,11,13.2,Sunny,Winter,58,10.7,0.3,1012.98,20.0
2023-12-03,12,11.1,Partly Cloudy,Winter,57,16.7,0.0,1011.82,12.4
2023-12-03,13,4.8,Light Rain,Winter,65,20.4,0.0,1012.25,7.5
2023-12-03,14,3.0,Fog,Winter,65,23.6,0.1,1013.38,3.2
2023-12-03,15,2.9,Fog,Winter,73,24.6,0.0,1016.68,1.1
2023-12-03,16,3.9,Fog,Winter,72,9.7,0.0,1012.38,1.1
2023-12-03,17,4.0,Cloudy,Winter,81,12.0,0.6,999.97,25.3
2023-12-03,18,2.3,Cloudy,Winter,75,26.0,0.0,1009.93,16.2
2023-12-03,19,7.2,Light Rain,Winter,58,11.3,1.7,1016.14,6.2
2023-12-03,20,4.8,Light Rain,Winter,63,1.9,7.4,1032.84,7.2
2023-12-03,21,2.6,Light Rain,Winter,69,18.1,0.0,1013.54,10.2
2023-12-03,22,0.6,Fog,Winter,64,21.4,0.5,1002.81,4.2
2023-12-03,23,7.3,Light Rain,Winter,74,8.9,6.2,1025.59,1.1
2023-12-04,0,6.3,Cloudy,Winter,64,8.8,0.9,1012.43,19.2
2023-12-04,1,11.4,Rainy,Winter,76,14.3,6.4,1009.28,5.2
2023-12-04,2,9.3,Fog,Winter,62,23.8,0.7,1028.95,2.0
2023-12-04,3,7.7,Light Rain,Winter,54,13.1,0.0,1021.93,4.6
2023-12-04,4,15.1,Rainy,Winter,40,29.0,0.0,1010.55,11.3
2023-12-04,5,13.0,Sunny,Winter,60,7.2,1.9,1026.49,5.6
2023-12-04,6,9.3,Light Rain,Winter,71,22.7,0.0,1013.58,11.6
2023-12-04,7,14.0,Rainy,Winter,48,19.4,0.0,997.36,4.9
2023-12-04,8,13.0,Sunny,Winter,71,15.8,0.0,1004.44,15.7
2023-12-04,9,11.2,Sunny,Winter,51,6.0,0.0,1001.98,11.7
2023-12-04,10,15.1,Partly Cloudy,Winter,51,16.0,0.0,1014.39,15.9
2023-12-04,11,11.5,Sunny,Winter,36,18.0,0.6,1018.88,24.4
2023-12-04,12,8.8,Cloudy,Winter,68,5.3,0.0,994.18,11.6
2023-12-04,13,4.6,Fog,Winter,75,19.4,0.2,1018.31,5.1
2023-12-04,14,6.0,Cloudy,Winter,74,12.6,0.0,1021.25,14.0
2023-12-04,15,5.5,Cloudy,Winter,73,5.4,0.4,1014.92,7.8
2023-12-04,16,2.7,Cloudy,Winter,79,15.1,0.0,1006.09,17.2
2023-12-04,17,3.9,Cloudy,Winter,52,7.1,0.1,1014.23,23.6
2023-12-04,18,1.1,Cloudy,Winter,64,11.6,0.3,1010.77,17.0
2023-12-04,19,2.4,Light Rain,Winter,62,21.2,6.8,1019.05,18.1
2023-12-04,20,6.7,Cloudy,Winter,54,14.8,0.3,1010.67,20.2
2023-12-04,21,4.1,Light Rain,Winter,64,14.7,8.0,1032.28,13.9
2023-12-04,22,6.4,Fog,Winter,58,22.4,0.0,1008.74,0.1
2023-12-04,23,8.3,Fog,Winter,80,26.5,1.1,1012.48,1.6
2023-12-05,0,11.0,Sunny,Winter,46,25.2,0.0,1020.04,9.4
2023-12-05,1,6.5,Cloudy,Winter,65,18.5,0.6,1004.76,18.6
2023-12-05,2,9.7,Cloudy,Winter,56,14.3,0.0,1013.4,13.6
2023-12-05,3,10.7,Rainy,Winter,42,25.7,2.2,1002.01,5.2
2023-12-05,4,11.6,Sunny,Winter,77,6.5,0.3,1018.44,18.2
2023-12-05,5,13.2,Rainy,Winter,54,19.6,6.1,1006.94,7.4
2023-12-05,6,13.8,Rainy,Winter,49,13.5,5.7,1023.75,8.2
2023-12-05,7,12.2,Partly Cloudy,Winter,65,25.0,0.0,1000.97,14.4
2023-12-05,8,11.6,Rainy,Winter,61,20.4,8.6,1031.07,1.5
2023-12-05,9,9.4,Light Rain,Winter,69,10.5,0.0,999.54,5.6
2023-12-05,10,13.5,Sunny,Winter,59,9.8,0.0,1000.53,11.3
2023-12-05,11,14.7,Rainy,Winter,65,15.3,0.0,1011.57,15.2
2023-12-05,12,8.5,Fog,Winter,60,15.7,0.5,1020.29,2.3
2023-12-05,13,9.0,Fog,Winter,62,8.7,0.2,1009.53,1.9
2023-12-05,14,6.7,Fog,Winter,58,11.8,0.0,1008.44,3.3
2023-12-05,15,4.2,Cloudy,Winter,73,0.0,0.4,1017.3,14.7
2023-12-05,16,-1.1,Freezing Rain,Winter,84,26.0,5.3,1010.43,9.7
2023-12-05,17,1.8,Light Rain,Winter,73,24.0,6.0,1009.71,4.8
2023-12-05,18,0.7,Fog,Winter,66,5.8,0.0,1003.15,3.7
2023-12-05,19,0.7,Light Rain,Winter,86,18.0,0.8,1005.32,12.8
2023-12-05,20,5.5,Light Rain,Winter,76,18.1,7.2,1012.1,9.5
2023-12-05,21,3.9,Cloudy,Winter,87,18.8,0.0,997.2,16.4
2023-12-05,22,3.6,Fog,Winter,90,11.7,0.0,999.75,0.4
2023-12-05,23,10.2,Sunny,Winter,50,16.8,0.4,1007.88,11.4
2023-12-06,0,6.9,Cloudy,Winter,68,7.6,0.2,1022.22,11.4
2023-12-06,1,10.7,Sunny,Winter,53,5.6,1.2,1019.01,15.6
2023-12-06,2,11.1,Partly Cloudy,Winter,50,23.1,0.1,1039.74,13.1
2023-12-06,3,11.6,Sunny,Winter,70,12.6,0.7,1008.37,16.6
2023-12-06,4,14.2,Sunny,Winter,58,10.5,0.3,987.74,11.9
2023-12-06,5,13.7,Sunny,Winter,57,8.0,0.0,1031.65,9.2
2023-12-06,6,11.4,Sunny,Winter,64,7.5,0.0,1011.91,11.4
2023-12-06,7,14.8,Rainy,Winter,51,7.1,3.0,1016.69,8.1
2023-12-06,8,15.0,Sunny,Winter,41,9.5,0.0,1007.82,17.8
2023-12-06,9,13.5,Rainy,Winter,43,18.7,0.0,1022.5,9.4
2023-12-06,10,9.5,Fog,Winter,65,0.0,0.0,997.18,5.3
2023-12-06,11,8.0,Fog,Winter,61,8.0,0.0,1008.45,1.2
2023-12-06,12,7.9,Cloudy,Winter,67,14.6,0.3,1009.58,19.2
2023-12-06,13,8.4,Light Rain,Winter,76,26.5,0.0,1012.05,8.1
2023-12-06,14,2.5,Light Rain,Winter,69,15.9,4.0,1021.78,6.1
2023-12-06,15,4.3,Light Rain,Winter,41,15.7,7.4,1010.3,8.0
2023-12-06,16,8.0,Fog,Winter,84,14.0,0.3,1019.99,1.1
2023-12-06,17,1.5,Fog,Winter,82,18.9,0.0,1009.69,2.6
2023-12-06,18,2.6,Fog,Winter,72,20.2,0.1,1018.4,2.0
2023-12-06,19,7.5,Fog,Winter,59,6.1,0.6,1006.15,2.0
2023-12-06,20,3.9,Cloudy,Winter,74,15.8,0.2,1020.61,12.6
2023-12-06,21,6.9,Light Rain,Winter,67,2.3,7.6,1001.69,5.0
2023-12-06,22,4.6,Light Rain,Winter,68,4.8,2.2,1022.01,2.4
2023-12-06,23,6.6,Cloudy,Winter,70,13.8,0.0,1034.82,25.2
2023-12-07,0,11.2,Sunny,Winter,36,18.9,1.0,1012.97,10.9
2023-12-07,1,13.7,Partly Cloudy,Winter,62,9.6,0.0,1020.51,17.9
2023-12-07,2,12.7,Sunny,Winter,59,17.2,0.0,1005.96,15.2
2023-12-07,3,11.4,Partly Cloudy,Winter,57,9.0,0.0,1019.95,12.5
2023-12-07,4,14.7,Partly Cloudy,Winter,43,14.7,0.0,1023.4,17.1
2023-12-07,5,14.6,Rainy,Winter,67,25.1,0.0,1012.6,8.6
2023-12-07,6,11.7,Sunny,Winter,63,10.8,0.0,1008.46,24.5
2023-12-07,7,11.1,Partly Cloudy,Winter,63,14.5,0.0,1006.4,22.5
2023-12-07,8,8.3,Light Rain,Winter,66,34.9,2.8,1021.82,5.3
2023-12-07,9,12.6,Sunny,Winter,57,26.5,0.0,1010.81,24.4
2023-12-07,10,7.9,Fog,Winter,59,6.0,0.2,1018.68,2.1
2023-12-07,11,11.0,Partly Cloudy,Winter,45,9.3,0.3,999.25,19.5
2023-12-07,12,11.0,Sunny,Winter,78,21.1,0.2,1007.46,8.8
2023-12-07,13,5.4,Cloudy,Winter,67,18.7,0.0,996.91,7.4
2023-12-07,14,6.9,Light Rain,Winter,50,21.6,2.3,1019.74,11.1
2023-12-07,15,4.9,Fog,Winter,64,11.5,1.0,1006.16,5.4
2023-12-07,16,7.1,Fog,Winter,59,15.3,0.0,1019.67,1.7
2023-12-07,17,4.7,Light Rain,Winter,61,39.0,1.6,1014.19,10.4
2023-12-07,18,6.3,Light Rain,Winter,74,18.2,1.8,1000.37,14.9
2023-12-07,19,6.2,Light Rain,Winter,60,9.4,0.3,1001.85,6.5
2023-12-07,20,3.2,Light Rain,Winter,62,9.5,5.6,1022.29,10.7
2023-12-07,21,4.5,Light Rain,Winter,84,10.7,4.8,996.89,12.2
2023-12-07,22,6.8,Cloudy,Winter,69,6.0,0.0,1015.26,20.2
2023-12-07,23,8.4,Cloudy,Winter,77,18.9,0.0,1021.11,20.0
2023-12-08,0,9.7,Cloudy,Winter,65,8.4,0.0,999.16,10.4
2023-12-08,1,13.4,Sunny,Winter,47,11.4,0.0,997.31,20.8
2023-12-08,2,9.9,Fog,Winter,63,10.1,0.0,995.8,2.0
2023-12-08,3,11.6,Sunny,Winter,57,23.2,0.0,1017.94,8.2
2023-12-08,4,12.4,Rainy,Winter,66,24.3,0.0,1023.7,11.5
2023-12-08,5,15.2,Sunny,Winter,44,7.0,0.0,1008.94,15.2
2023-12-08,6,14.8,Partly Cloudy,Winter,52,16.8,0.2,1010.55,15.2
2023-12-08,7,11.8,Rainy,Winter,48,10.7,0.0,1005.25,3.6
2023-12-08,8,13.0,Sunny,Winter,50,10.3,0.4,1006.89,20.4
2023-12-08,9,11.2,Partly Cloudy,Winter,58,18.0,0.1,1014.05,16.1
2023-12-08,10,15.9,Partly Cloudy,Winter,53,15.5,0.0,1016.9,10.4
2023-12-08,11,11.8,Partly Cloudy,Winter,73,18.5,0.4,1015.38,21.2
2023-12-08,12,10.2,Sunny,Winter,54,13.2,0.5,1037.66,9.7
2023-12-08,13,8.1,Fog,Winter,57,0.5,0.0,1018.57,3.2
2023-12-08,14,4.0,Cloudy,Winter,67,13.2,0.2,1011.91,10.2
2023-12-08,15,5.5,Light Rain,Winter,59,14.4,1.9,1003.87,10.5
2023-12-08,16,4.9,Light Rain,Winter,61,10.3,4.6,1037.86,1.5
2023-12-08,17,4.6,Fog,Winter,53,30.4,0.0,1013.47,2.8
2023-12-08,18,0.6,Fog,Winter,64,10.5,0.6,1017.72,5.9
2023-12-08,19,7.5,Cloudy,Winter,66,5.2,0.0,1013.34,12.7
2023-12-08,20,6.0,Fog,Winter,49,8.1,0.3,1019.15,0.4
2023-12-08,21,7.0,Fog,Winter,68,0.0,0.0,1001.97,4.4
2023-12-08,22,6.4,Fog,Winter,69,24.2,1.4,1024.4,0.1
2023-12-08,23,5.3,Fog,Winter,71,8.0,0.0,1006.32,0.1
